Level,sample_01,sample_02,sample_03,sample_04,sample_05,sample_06,sample_07,sample_08,sample_09,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24
"gi|149408129|ref|NM_021026.2| Homo sapiens ret finger protein-like 1 (RFPL1), mRNA",348,55,243,39,177,549,24,675,2127,392,644,1171,142,547,51,190,136,672,630,5,1234,454,122,323
"gi|196162718|ref|NM_021076.3| Homo sapiens neurofilament, heavy polypeptide (NEFH), mRNA",1907,309,634,544,234,142,1162,671,839,70,501,185,685,60,2608,830,774,101,917,123,289,2250,334,167
"gi|50959084|ref|NM_003678.4| Homo sapiens THO complex 5 (THOC5), transcript variant 4, mRNA",265,1343,3649,5270,436,5415,1621,1225,779,133,3463,2023,824,544,1158,340,1479,542,169,881,312,586,461,325
"gi|50959101|ref|NM_001002877.1| Homo sapiens THO complex 5 (THOC5), transcript variant 3, mRNA",369,155,482,51,65,495,502,193,36,67,1476,87,329,253,201,817,1181,1657,435,480,579,440,407,278
"gi|50959114|ref|NM_001002879.1| Homo sapiens THO complex 5 (THOC5), transcript variant 2, mRNA",179,793,1635,356,47,563,578,384,1040,895,48,1054,396,97,377,231,278,157,769,276,115,240,72,22
"gi|50959109|ref|NM_001002878.1| Homo sapiens THO complex 5 (THOC5), transcript variant 1, mRNA",384,654,180,1229,317,77,1446,196,90,16,91,99,724,2424,44,400,393,747,373,16,842,974,87,220
"gi|321267507|ref|NM_003634.3| Homo sapiens nipsnap homolog 1 (C. elegans) (NIPSNAP1), transcript variant 1, mRNA",123,1407,63,96,394,538,515,269,66,490,1284,1213,132,197,276,364,268,234,806,829,1129,122,84,115
"gi|321267510|ref|NM_001202502.1| Homo sapiens nipsnap homolog 1 (C. elegans) (NIPSNAP1), transcript variant 2, mRNA",1159,99,798,57,1371,594,854,710,433,1058,1796,136,348,362,377,74,444,247,360,288,151,59,459,148
"gi|163644289|ref|NM_181832.2| Homo sapiens neurofibromin 2 (merlin) (NF2), transcript variant 8, mRNA",1034,4373,696,690,3569,2717,13609,4237,962,235,8015,4599,1775,217,690,1075,2299,322,3240,852,5944,1011,2501,3095
"gi|163644285|ref|NM_016418.5| Homo sapiens neurofibromin 2 (merlin) (NF2), transcript variant 2, mRNA",3923,299,665,1219,1981,1492,5777,8097,2512,812,1252,1264,64,1554,577,575,1150,544,635,525,212,3440,583,231
"gi|163644284|ref|NM_000268.3| Homo sapiens neurofibromin 2 (merlin) (NF2), transcript variant 1, mRNA",602,867,371,38,1008,2051,3223,1372,862,1239,532,304,132,431,1176,39,2686,340,2696,532,942,590,2326,354
"gi|163644290|ref|NM_181833.2| Homo sapiens neurofibromin 2 (merlin) (NF2), transcript variant 9, mRNA",340,260,1386,695,860,179,91,366,58,604,16,523,1442,953,241,120,10,1521,237,952,851,517,1195,1516
"gi|163644287|ref|NM_181829.2| Homo sapiens neurofibromin 2 (merlin) (NF2), transcript variant 6, mRNA",2257,785,978,428,314,6,625,556,870,710,640,2054,7468,1119,194,658,1259,2436,215,45,6267,2457,1995,284
"gi|163644286|ref|NM_181828.2| Homo sapiens neurofibromin 2 (merlin) (NF2), transcript variant 5, mRNA",1680,408,7318,118,2375,810,2729,4886,262,5447,553,2008,1094,1064,245,294,142,476,351,487,2002,5737,625,1325
"gi|163644288|ref|NM_181830.2| Homo sapiens neurofibromin 2 (merlin) (NF2), transcript variant 7, mRNA",68,1636,284,441,2757,872,275,251,47,816,3886,2063,2231,2225,2502,114,1017,1200,218,2602,324,529,1042,81
"gi|163644291|ref|NM_181825.2| Homo sapiens neurofibromin 2 (merlin) (NF2), transcript variant 12, mRNA",974,370,364,333,1027,319,442,226,76,454,75,59,182,51,980,28,265,323,221,89,678,114,98,769
"gi|163644292|ref|NM_181831.2| Homo sapiens neurofibromin 2 (merlin) (NF2), transcript variant 13, mRNA",1129,470,57,392,469,705,10,166,100,1082,29,238,950,159,77,61,72,93,259,27,1535,198,639,469
"gi|209571529|ref|NM_182527.2| Homo sapiens calcium binding protein 7 (CABP7), mRNA",877,36,530,494,97,721,81,343,1619,1425,245,476,858,119,144,539,34,550,1327,177,7,333,254,817
"gi|51173754|ref|NM_001003692.1| Homo sapiens zinc finger, matrin-type 5 (ZMAT5), transcript variant 2, mRNA",24,507,58,39,173,32,439,3,572,95,114,78,687,42,102,162,84,18,90,31,315,289,686,119
"gi|51173753|ref|NM_019103.2| Homo sapiens zinc finger, matrin-type 5 (ZMAT5), transcript variant 1, mRNA",677,125,490,587,495,99,245,382,131,465,457,43,240,549,72,187,63,43,426,17,27,261,216,145
"gi|51173875|ref|NM_001003684.1| Homo sapiens ubiquinol-cytochrome c reductase, complex III subunit X (UQCR10), transcript variant 2, mRNA",962,1972,1733,852,280,370,3152,1,190,435,533,419,170,77,246,164,16,490,49,362,101,29,74,14
"gi|51173874|ref|NM_013387.3| Homo sapiens ubiquinol-cytochrome c reductase, complex III subunit X (UQCR10), transcript variant 1, mRNA",55,9,7,78,13,51,107,91,124,83,58,31,61,14,245,131,137,9,86,31,562,32,745,5
"gi|339275992|ref|NM_001242906.1| Homo sapiens activating signal cointegrator 1 complex subunit 2 (ASCC2), transcript variant 2, mRNA",32,957,496,75,463,30,297,1136,680,891,115,756,19,346,3062,243,365,170,367,1346,130,121,2361,337
"gi|339275990|ref|NM_032204.4| Homo sapiens activating signal cointegrator 1 complex subunit 2 (ASCC2), transcript variant 1, mRNA",422,198,28,1822,641,486,155,1110,1053,433,560,261,285,399,257,213,312,185,271,988,192,466,19,571
"gi|148276974|ref|NM_021090.3| Homo sapiens myotubularin related protein 3 (MTMR3), transcript variant 3, mRNA",1882,147,997,1337,1242,442,717,2380,5134,233,335,69,866,3061,862,12074,1479,630,88,235,1815,7839,167,1507
"gi|148276973|ref|NM_153050.2| Homo sapiens myotubularin related protein 3 (MTMR3), transcript variant 1, mRNA",559,3237,629,1237,581,775,1664,2149,575,4405,5002,5055,1016,121,1973,433,4028,1260,2156,746,658,2876,433,1356
"gi|148276975|ref|NM_153051.2| Homo sapiens myotubularin related protein 3 (MTMR3), transcript variant 2, mRNA",2133,395,865,4050,778,2601,2267,3158,1548,1689,1004,764,728,253,5682,1559,2049,3663,2901,695,73,334,490,2241
"gi|142376243|ref|NM_152510.2| Homo sapiens HORMA domain containing 2 (HORMAD2), mRNA",94,166,185,14,1122,269,212,215,382,121,921,1441,13,322,595,475,44,643,310,158,293,516,816,175
"gi|380418323|ref|NM_001257135.1| Homo sapiens leukemia inhibitory factor (LIF), transcript variant 2, mRNA",2360,211,300,7,49,31,994,872,907,436,398,228,578,816,591,30,2200,224,534,1053,193,314,442,383
"gi|380418322|ref|NM_002309.4| Homo sapiens leukemia inhibitory factor (LIF), transcript variant 1, mRNA",165,394,3440,433,734,863,2743,365,657,1679,521,127,834,1042,380,557,49,1422,892,2273,1120,130,22,197
"gi|317008625|ref|NM_020530.4| Homo sapiens oncostatin M (OSM), mRNA",131,54,273,679,1173,163,804,428,47,71,79,68,17,361,211,103,1010,363,167,135,274,686,539,1
"gi|194239682|ref|NM_001037666.2| Homo sapiens GATS protein-like 3 (GATSL3), mRNA",45,90,220,483,61,69,222,260,284,722,2803,68,236,27,121,297,578,89,209,331,201,385,116,71
"gi|323668288|ref|NM_031937.2| Homo sapiens TBC1 domain family, member 10A (TBC1D10A), transcript variant 2, mRNA",662,583,85,474,91,95,72,346,27,497,399,89,453,26,460,765,112,388,148,120,543,349,104,733
"gi|323668285|ref|NM_001204240.1| Homo sapiens TBC1 domain family, member 10A (TBC1D10A), transcript variant 1, mRNA",1010,2254,864,509,64,130,631,2607,7,1035,419,841,133,37,114,517,103,195,232,403,197,137,228,840
"gi|53831994|ref|NM_001005409.1| Homo sapiens splicing factor 3a, subunit 1, 120kDa (SF3A1), transcript variant 2, mRNA",588,578,296,4534,1195,3237,119,566,2621,1362,1885,6131,1005,856,1608,335,272,1981,1372,74,854,131,1184,1833
"gi|53831993|ref|NM_005877.4| Homo sapiens splicing factor 3a, subunit 1, 120kDa (SF3A1), transcript variant 1, mRNA",3896,2125,566,1686,1897,114,91,153,317,952,1605,2534,637,1649,1339,643,3011,246,298,663,1216,543,1537,200
"gi|194353963|ref|NM_001017437.2| Homo sapiens coiled-coil domain containing 157 (CCDC157), mRNA",75,122,139,696,624,328,1174,765,1079,816,200,263,44,59,67,460,774,32,21,23,36,322,1113,811
"gi|375065861|ref|NR_046312.1| Homo sapiens KIAA1656 protein (KIAA1656), non-coding RNA",4762,506,328,2672,3325,190,108,449,31,1556,2306,2410,159,197,2505,28,237,156,1098,1307,3872,1899,1300,187
"gi|63025219|ref|NM_001017981.1| Homo sapiens ring finger protein 215 (RNF215), mRNA",256,86,323,698,278,20,349,639,2227,94,701,1204,327,211,140,479,189,15,449,396,12,263,539,486
"gi|323639469|ref|NM_012429.3| Homo sapiens SEC14-like 2 (S. cerevisiae) (SEC14L2), transcript variant 1, mRNA",204,1041,518,1915,828,257,283,1099,653,1202,357,846,302,676,149,476,994,526,721,405,255,165,232,997
"gi|323639471|ref|NM_001204204.1| Homo sapiens SEC14-like 2 (S. cerevisiae) (SEC14L2), transcript variant 3, mRNA",1791,617,42,593,1584,2672,410,1009,1510,219,560,45,168,1121,6081,20,195,232,284,170,2104,1803,88,182
"gi|323639470|ref|NM_033382.2| Homo sapiens SEC14-like 2 (S. cerevisiae) (SEC14L2), transcript variant 2, mRNA",692,110,558,634,107,368,374,75,66,1114,61,428,103,303,294,1407,1256,96,154,191,304,347,675,193
"gi|323639474|ref|NM_016498.4| Homo sapiens mitochondrial fission process 1 (MTFP1), transcript variant 1, mRNA",661,513,35,36,284,308,30,114,54,75,749,26,128,137,121,340,507,41,161,185,220,25,30,20
"gi|323641475|ref|NM_001003704.2| Homo sapiens mitochondrial fission process 1 (MTFP1), transcript variant 2, mRNA",828,61,236,295,323,152,205,347,20,270,443,1486,416,43,1274,689,1,376,52,108,141,141,70,189
"gi|238624154|ref|NM_174975.4| Homo sapiens SEC14-like 3 (S. cerevisiae) (SEC14L3), transcript variant 1, mRNA",372,89,206,384,231,242,246,100,361,340,461,601,916,456,1052,124,66,456,39,269,956,463,619,143
"gi|383792171|ref|NM_001257379.1| Homo sapiens SEC14-like 3 (S. cerevisiae) (SEC14L3), transcript variant 3, mRNA",540,89,545,66,1039,397,1010,159,608,76,4,162,90,5,357,45,324,495,234,1342,347,922,954,652
"gi|383792168|ref|NM_001257378.1| Homo sapiens SEC14-like 3 (S. cerevisiae) (SEC14L3), transcript variant 2, mRNA",216,1208,537,47,260,353,28,218,1332,1163,326,89,406,26,439,215,357,47,420,1,250,337,74,37
"gi|383792173|ref|NM_001257382.1| Homo sapiens SEC14-like 3 (S. cerevisiae) (SEC14L3), transcript variant 4, mRNA",969,103,183,207,298,520,282,4,485,1137,655,258,184,73,163,186,164,213,264,25,93,32,527,31
"gi|38016159|ref|NR_001580.1| Homo sapiens syndecan 4 pseudogene (SDC4P), non-coding RNA",196,149,58,2,3,20,168,34,13,265,137,11,283,65,113,152,87,37,16,1,21,120,67,116
"gi|238624166|ref|NM_001161368.1| Homo sapiens SEC14-like 4 (S. cerevisiae) (SEC14L4), transcript variant 2, mRNA",82,24,156,502,94,803,998,488,27,201,250,43,34,281,322,1983,27,105,400,63,512,316,63,320
"gi|238624165|ref|NM_174977.3| Homo sapiens SEC14-like 4 (S. cerevisiae) (SEC14L4), transcript variant 1, mRNA",424,377,73,1037,42,446,460,229,14,146,1179,523,173,269,380,671,1202,15,610,197,13,202,33,885
"gi|304766517|ref|NM_001193336.2| Homo sapiens SEC14-like 6 (S. cerevisiae) (SEC14L6), mRNA",327,63,61,226,220,130,156,108,25,114,258,310,6,148,24,468,1,143,224,601,654,102,482,109
"gi|4758087|ref|NM_004861.1| Homo sapiens galactose-3-O-sulfotransferase 1 (GAL3ST1), mRNA",60,207,8,449,88,275,213,564,39,572,879,491,52,1073,540,8,214,79,451,1,540,318,340,47
"gi|342672044|ref|NR_036550.2| Homo sapiens pescadillo ribosomal biogenesis factor 1 (PES1), transcript variant 2, non-coding RNA",1160,756,2238,173,406,650,888,375,2173,223,264,2075,1885,420,358,124,83,358,34,595,309,197,39,496
"gi|342672052|ref|NM_001243225.1| Homo sapiens pescadillo ribosomal biogenesis factor 1 (PES1), transcript variant 3, mRNA",28,288,497,91,412,1048,374,840,2604,807,257,488,1082,1246,17,831,488,128,823,431,339,462,307,1466
"gi|342672051|ref|NM_014303.3| Homo sapiens pescadillo ribosomal biogenesis factor 1 (PES1), transcript variant 1, mRNA",328,68,399,788,164,80,40,95,178,31,708,72,886,1281,61,5,27,39,488,96,152,346,327,96
"gi|296080702|ref|NM_000355.3| Homo sapiens transcobalamin II (TCN2), transcript variant 1, mRNA",1661,1081,81,746,369,455,278,983,355,45,230,295,162,188,59,181,245,705,1084,929,815,108,702,1666
"gi|296080703|ref|NM_001184726.1| Homo sapiens transcobalamin II (TCN2), transcript variant 2, mRNA",210,335,3,1396,598,476,752,173,82,1214,2264,237,531,147,1670,442,609,179,89,152,495,462,17,133
"gi|109948261|ref|NM_001001479.2| Homo sapiens solute carrier family 35, member E4 (SLC35E4), mRNA",1140,232,27,666,713,1332,959,196,2128,112,6,143,854,149,824,1138,546,112,1040,473,1053,160,255,135
"gi|51093844|ref|NM_152511.3| Homo sapiens dual specificity phosphatase 18 (DUSP18), mRNA",14,715,325,240,1021,1115,666,222,157,1226,1014,239,44,9,271,1022,436,511,56,1094,368,892,150,351
"gi|75905817|ref|NM_030758.3| Homo sapiens oxysterol binding protein 2 (OSBP2), transcript variant 1, mRNA",932,733,571,237,810,35,173,522,37,531,699,1377,998,573,1332,870,39,769,365,1754,1312,724,339,79
"gi|301171833|ref|NR_036171.1| Homo sapiens microRNA 3200 (MIR3200), microRNA",28,4,3,22,21,56,12,41,56,5,9,16,11,36,20,1,43,2,19,12,1,11,4,4
"gi|223941897|ref|NR_026920.1| Homo sapiens MORC2 antisense RNA 1 (MORC2-AS1), non-coding RNA",524,434,529,752,239,551,356,487,928,224,75,345,84,85,1346,69,3,184,124,1446,321,30,188,153
"gi|7662339|ref|NM_014941.1| Homo sapiens MORC family CW-type zinc finger 2 (MORC2), mRNA",2174,701,162,1150,385,9325,487,1129,5401,2061,1235,138,65,798,431,3726,684,1423,296,902,142,606,386,1921
"gi|71040112|ref|NR_002323.1| Homo sapiens taurine upregulated 1 (non-protein coding) (TUG1), non-coding RNA",103,3587,338,2843,701,857,716,442,2578,263,1077,3945,2112,2238,2948,2970,45,62,482,557,390,605,3792,1159
"gi|333360854|ref|NM_134269.2| Homo sapiens smoothelin (SMTN), transcript variant 2, mRNA",541,738,1228,695,496,173,119,1619,284,131,520,2346,113,407,2534,1468,2322,1510,2167,105,404,133,280,60
"gi|333360855|ref|NM_134270.2| Homo sapiens smoothelin (SMTN), transcript variant 1, mRNA",1061,67,635,1499,331,549,31,745,44,260,714,879,2001,1331,378,384,681,232,264,910,134,472,345,2099
"gi|333360853|ref|NM_006932.4| Homo sapiens smoothelin (SMTN), transcript variant 3, mRNA",109,908,744,223,42,1102,289,1128,447,355,141,56,304,665,956,1224,735,1449,160,229,60,365,336,503
"gi|333360857|ref|NM_001207017.1| Homo sapiens smoothelin (SMTN), transcript variant 4, mRNA",63,4225,370,57,1795,313,78,149,247,1197,580,508,700,758,903,200,814,337,365,338,948,156,1097,460
"gi|333360859|ref|NM_001207018.1| Homo sapiens smoothelin (SMTN), transcript variant 5, mRNA",413,253,1510,820,321,579,1014,365,47,1929,2674,20,1532,632,585,187,120,182,122,1250,313,1541,1297,155
"gi|46370092|ref|NM_080430.2| Homo sapiens selenoprotein M (SELM), mRNA",339,5,339,113,336,344,128,8,60,57,104,166,112,59,65,5,25,229,1,169,99,47,58,80
"gi|50726959|ref|NM_001002837.1| Homo sapiens inositol polyphosphate-5-phosphatase J (INPP5J), mRNA",21,239,352,265,315,262,56,32,1341,120,1173,37,445,171,18,98,51,127,95,365,568,1344,107,1726
"gi|142976883|ref|NM_015715.3| Homo sapiens phospholipase A2, group III (PLA2G3), mRNA",249,1548,211,657,191,140,1244,333,676,1732,92,2577,244,7,1755,595,679,57,2004,85,63,1374,952,1190
"gi|312147097|ref|NR_037496.1| Homo sapiens microRNA 3928 (MIR3928), microRNA",1,28,9,1,1,4,1,1,23,2,3,5,26,1,12,12,1,55,1,33,3,12,1,5
"gi|209529684|ref|NR_024209.1| Homo sapiens ring finger protein 185 (RNF185), transcript variant 4, non-coding RNA",793,43,33,376,17,229,1547,505,569,114,41,308,272,518,71,96,9,509,627,1166,174,322,182,368
"gi|209529685|ref|NR_024210.1| Homo sapiens ring finger protein 185 (RNF185), transcript variant 5, non-coding RNA",394,1022,632,187,550,13,2299,44,1808,567,1164,157,95,557,327,1307,762,322,67,875,70,9,329,1417
"gi|209529679|ref|NM_152267.3| Homo sapiens ring finger protein 185 (RNF185), transcript variant 1, mRNA",1198,3888,688,5267,542,929,1552,1395,826,5207,3036,3208,1427,1420,218,57,152,333,136,345,597,108,481,544
"gi|209529688|ref|NR_024211.1| Homo sapiens ring finger protein 185 (RNF185), transcript variant 6, non-coding RNA",1492,1613,134,260,1660,20,850,514,1151,889,1574,545,561,178,579,216,319,173,1548,13,266,372,141,1441
"gi|209529682|ref|NM_001135825.1| Homo sapiens ring finger protein 185 (RNF185), transcript variant 3, mRNA",1,39,18,49,226,161,472,13,166,353,146,281,55,362,1019,1332,1330,252,145,31,145,217,15,1064
"gi|209529689|ref|NR_024212.1| Homo sapiens ring finger protein 185 (RNF185), transcript variant 7, non-coding RNA",96,247,245,1415,189,2123,654,13,1704,214,631,471,89,202,199,84,747,525,861,1779,25,308,1,1131
"gi|73390104|ref|NM_005569.3| Homo sapiens LIM domain kinase 2 (LIMK2), transcript variant 2a, mRNA",565,188,894,316,17,701,324,389,22,35,869,37,6,357,463,588,1370,922,261,102,407,101,817,300
"gi|73390131|ref|NM_016733.2| Homo sapiens LIM domain kinase 2 (LIMK2), transcript variant 2b, mRNA",445,134,150,1032,2595,659,264,156,102,1539,1244,331,271,2061,58,739,1475,2,1687,1365,1117,492,384,117
"gi|73390139|ref|NM_001031801.1| Homo sapiens LIM domain kinase 2 (LIMK2), transcript variant 1, mRNA",998,679,420,517,596,1781,225,112,553,146,373,31,147,122,214,924,327,815,351,690,936,397,333,365
"gi|209571506|ref|NM_001135911.1| Homo sapiens phosphoinositide-3-kinase interacting protein 1 (PIK3IP1), transcript variant 2, mRNA",144,1987,10,473,228,21,167,721,797,1913,792,155,27,56,553,114,310,2205,6,452,227,1,1382,74
"gi|209571505|ref|NM_052880.4| Homo sapiens phosphoinositide-3-kinase interacting protein 1 (PIK3IP1), transcript variant 1, mRNA",1467,1354,1565,253,177,195,82,32,2259,615,127,354,29,583,199,127,525,243,341,445,1236,499,699,31
"gi|14670361|ref|NM_032050.1| Homo sapiens POZ (BTB) and AT hook containing zinc finger 1 (PATZ1), transcript variant 2, mRNA",829,25,100,339,502,45,109,1009,309,475,1519,1688,489,294,1021,157,1241,1588,858,631,1189,251,1255,223
"gi|14670365|ref|NM_032052.1| Homo sapiens POZ (BTB) and AT hook containing zinc finger 1 (PATZ1), transcript variant 3, mRNA",722,648,418,1573,137,1238,1463,808,3,89,520,776,770,718,581,1671,97,1923,285,25,104,820,796,367
"gi|14670359|ref|NM_014323.2| Homo sapiens POZ (BTB) and AT hook containing zinc finger 1 (PATZ1), transcript variant 1, mRNA",1571,579,126,488,2179,170,1522,249,1165,331,3546,243,971,598,242,764,791,185,383,1392,1734,1403,703,1014
"gi|14670363|ref|NM_032051.1| Homo sapiens POZ (BTB) and AT hook containing zinc finger 1 (PATZ1), transcript variant 4, mRNA",121,1672,748,616,570,698,1056,347,560,496,2139,101,328,698,1413,47,456,323,319,155,171,1954,204,330
"gi|51093843|ref|NM_004147.3| Homo sapiens developmentally regulated GTP binding protein 1 (DRG1), mRNA",79,78,61,574,650,230,243,7,315,988,771,15,54,339,369,1281,46,202,165,59,172,623,84,124
"gi|256818797|ref|NM_001164502.1| Homo sapiens eukaryotic translation initiation factor 4E nuclear import factor 1 (EIF4ENIF1), transcript variant 3, mRNA",298,676,57,369,435,207,73,175,388,577,416,399,1238,119,23,571,616,309,8,734,180,650,837,331
"gi|256818793|ref|NM_019843.3| Homo sapiens eukaryotic translation initiation factor 4E nuclear import factor 1 (EIF4ENIF1), transcript variant 1, mRNA",340,1247,304,207,171,163,1035,793,1695,1002,779,771,850,329,704,2016,589,4394,237,2269,672,555,554,499
"gi|256818795|ref|NM_001164501.1| Homo sapiens eukaryotic translation initiation factor 4E nuclear import factor 1 (EIF4ENIF1), transcript variant 2, mRNA",181,130,131,71,163,521,37,83,345,127,46,506,1154,130,319,861,775,222,6,1859,966,244,284,540
"gi|385251383|ref|NM_001007467.2| Homo sapiens Sfi1 homolog, spindle assembly associated (yeast) (SFI1), transcript variant 1, mRNA",47,39,949,323,1904,2936,783,1327,1025,337,246,535,207,4043,416,300,2348,1083,184,809,393,255,223,23
"gi|385251384|ref|NM_014775.3| Homo sapiens Sfi1 homolog, spindle assembly associated (yeast) (SFI1), transcript variant 2, mRNA",430,212,202,661,366,1512,188,87,4773,987,2226,454,277,517,695,276,442,4,6,1085,179,565,378,260
"gi|385251385|ref|NM_001258325.1| Homo sapiens Sfi1 homolog, spindle assembly associated (yeast) (SFI1), transcript variant 3, mRNA",754,1263,59,663,277,696,504,2003,956,3,561,1519,14,1822,8,107,1977,872,917,370,628,1402,1078,24
