"Data"	"t_value"	"FDR"	"pvalue"
gi|148613855|ref|NM_001098504.1| Homo sapiens DEAD (Asp-Glu-Ala-Asp) box helicase 17 (DDX17), transcript variant 3, mRNA	c(W = 16)	0.0455282905276175	0.000656027241031952
gi|506324312|ref|NM_007068.3| Homo sapiens DNA meiotic recombinase 1 (DMC1), transcript variant 1, mRNA	c(W = 67)	0.917763683820545	0.798745338656498
gi|50959131|ref|NM_001002880.1| Homo sapiens chibby homolog 1 (Drosophila) (CBY1), transcript variant 2, mRNA	c(W = 91)	0.737926297453815	0.291342659225281
gi|313760644|ref|NM_001199580.1| Homo sapiens Sad1 and UNC84 domain containing 2 (SUN2), transcript variant 3, mRNA	c(W = 62)	0.838880651686139	0.589875732021377
gi|334724441|ref|NM_014293.3| Homo sapiens neuronal pentraxin receptor (NPTXR), mRNA	c(W = 83)	0.831543507555552	0.551167166391288
gi|46852391|ref|NM_014292.3| Homo sapiens chromobox homolog 6 (CBX6), mRNA	c(W = 43)	0.471406265422957	0.100530442770314
gi|393715118|ref|NM_001270411.1| Homo sapiens apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3B (APOBEC3B), transcript variant 2, mRNA	c(W = 58)	0.813032345876605	0.442833179742589
gi|54873618|ref|NM_001006666.1| Homo sapiens apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3F (APOBEC3F), transcript variant 2, mRNA	c(W = 118)	0.139039576815225	0.00681173719267675
gi|260763895|ref|NM_001166003.1| Homo sapiens apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3H (APOBEC3H), transcript variant 1, mRNA	c(W = 40)	0.423596784251458	0.0683614406861143
gi|260763889|ref|NM_181773.3| Homo sapiens apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3H (APOBEC3H), transcript variant 2, mRNA	c(W = 95)	0.672935448758337	0.197808114620606
gi|260763897|ref|NM_001166004.1| Homo sapiens apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3H (APOBEC3H), transcript variant 4, mRNA	c(W = 118)	0.139039576815225	0.00681173719267675
gi|208879461|ref|NM_002608.2| Homo sapiens platelet-derived growth factor beta polypeptide (PDGFB), transcript variant 1, mRNA	c(W = 101)	0.471406265422957	0.100530442770314
gi|22546029|ref|NR_000028.1| Homo sapiens small nucleolar RNA, C/D box 83B (SNORD83B), small nucleolar RNA	c(W = 77)	0.917763683820545	0.798745338656498
gi|156630986|ref|NM_145731.3| Homo sapiens synaptogyrin 1 (SYNGR1), transcript variant 1b, mRNA	c(W = 93)	0.692634333690881	0.241523787828809
gi|156630987|ref|NM_145738.2| Homo sapiens synaptogyrin 1 (SYNGR1), transcript variant 1c, mRNA	c(W = 95)	0.672935448758337	0.197808114620606
gi|47717113|ref|NM_153497.2| Homo sapiens TGF-beta activated kinase 1/MAP3K7 binding protein 1 (TAB1), transcript variant beta, mRNA	c(W = 38)	0.391239568311502	0.0518646113611789
gi|341572588|ref|NR_040535.1| Homo sapiens uncharacterized LOC100506472 (LOC100506472), non-coding RNA	c(W = 85)	0.813980528034301	0.477575258232143
gi|148539889|ref|NM_001098270.1| Homo sapiens mannosyl (beta-1,4-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase (MGAT3), transcript variant 2, mRNA	c(W = 61)	0.831543507555552	0.551167166391288
gi|33469975|ref|NM_001675.2| Homo sapiens activating transcription factor 4 (ATF4), transcript variant 1, mRNA	c(W = 68)	0.925519267754027	0.842835990231333
gi|55775474|ref|NM_194326.2| Homo sapiens ribosomal protein S19 binding protein 1 (RPS19BP1), mRNA	c(W = 90)	0.757185302209707	0.318585170382182
gi|51093858|ref|NM_001003406.1| Homo sapiens calcium channel, voltage-dependent, T type, alpha 1I subunit (CACNA1I), transcript variant 2, mRNA	c(W = 38)	0.391239568311502	0.0518646113611789
gi|148491079|ref|NM_015088.2| Homo sapiens trinucleotide repeat containing 6B (TNRC6B), transcript variant 2, mRNA	c(W = 51)	0.692634333690881	0.241523787828809
gi|55953121|ref|NM_015705.4| Homo sapiens small G protein signaling modulator 3 (SGSM3), mRNA	c(W = 58)	0.813032345876605	0.442833179742589
gi|88758589|ref|NM_005297.3| Homo sapiens melanin-concentrating hormone receptor 1 (MCHR1), mRNA	c(W = 63)	0.856920587798784	0.629725504001988
gi|337756903|ref|NR_039923.1| Homo sapiens microRNA 4766 (MIR4766), microRNA	c(W = 84)	0.813980528034301	0.513722581093694
gi|515869325|ref|NM_003932.4| Homo sapiens suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein) (ST13), transcript variant 1, mRNA	c(W = 56)	0.766414052256873	0.37768531105454
gi|189011537|ref|NM_001429.3| Homo sapiens E1A binding protein p300 (EP300), mRNA	c(W = 55)	0.762868340435981	0.347357918699957
gi|51173749|ref|NM_031488.4| Homo sapiens l(3)mbt-like 2 (Drosophila) (L3MBTL2), mRNA	c(W = 32)	0.263324195683867	0.020489202546007
gi|371873212|ref|NM_001145398.2| Homo sapiens thyrotrophic embryonic factor (TEF), transcript variant 2, mRNA	c(W = 78)	0.897547381506948	0.755284828242158
gi|371873248|ref|NM_003216.3| Homo sapiens thyrotrophic embryonic factor (TEF), transcript variant 1, mRNA	c(W = 46)	0.564536570577088	0.143167775823584
gi|46411160|ref|NM_001098.2| Homo sapiens aconitase 2, mitochondrial (ACO2), mRNA	c(W = 78)	0.897547381506948	0.755284828242158
gi|209571531|ref|NM_001018052.2| Homo sapiens polymerase (RNA) III (DNA directed) polypeptide H (22.9kD) (POLR3H), transcript variant 2, mRNA	c(W = 105)	0.422469392615346	0.0596570612050488
gi|209571530|ref|NM_001018050.2| Homo sapiens polymerase (RNA) III (DNA directed) polypeptide H (22.9kD) (POLR3H), transcript variant 3, mRNA	c(W = 39)	0.422469392615346	0.0596570612050488
gi|51093847|ref|NM_001469.3| Homo sapiens X-ray repair complementing defective repair in Chinese hamster cells 6 (XRCC6), mRNA	c(W = 72)	1	1
gi|389616146|ref|NM_005008.3| Homo sapiens NHP2 non-histone chromosome protein 2-like 1 (S. cerevisiae) (NHP2L1), transcript variant 1, mRNA	c(W = 78)	0.897547381506948	0.755284828242158
gi|333108266|ref|NM_001207020.1| Homo sapiens shisa family member 8 (SHISA8), mRNA	c(W = 79)	0.883034540167061	0.712535075639127
gi|211904178|ref|NR_024355.1| Homo sapiens long intergenic non-protein coding RNA 634 (LINC00634), non-coding RNA	c(W = 41)	0.466800821172784	0.0780243447493414
gi|224593259|ref|NM_152613.2| Homo sapiens WBP2 N-terminal like (WBP2NL), mRNA	c(W = 83)	0.831543507555552	0.551167166391288
gi|51317369|ref|NM_002490.3| Homo sapiens NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 6, 14kDa (NDUFA6), mRNA	c(W = 84)	0.813980528034301	0.513722581093694
gi|95102479|ref|NR_002570.2| Homo sapiens cytochrome P450, family 2, subfamily D, polypeptide 7 pseudogene 1 (CYP2D7P1), non-coding RNA	c(W = 61)	0.831543507555552	0.551167166391288
gi|523425753|ref|NM_005650.2| Homo sapiens transcription factor 20 (AR1) (TCF20), transcript variant 1, mRNA	c(W = 65)	0.883034540167061	0.712535075639127
gi|239916003|ref|NR_027786.1| Homo sapiens serine hydrolase-like (SERHL), non-coding RNA	c(W = 66)	0.897547381506948	0.755284828242158
gi|25006533|ref|NM_014509.3| Homo sapiens serine hydrolase-like 2 (SERHL2), mRNA	c(W = 86)	0.813032345876605	0.442833179742589
gi|284448549|ref|NM_000398.6| Homo sapiens cytochrome b5 reductase 3 (CYB5R3), transcript variant 1, mRNA	c(W = 64)	0.874882924570341	0.670659532955939
gi|284448548|ref|NM_007326.4| Homo sapiens cytochrome b5 reductase 3 (CYB5R3), transcript variant 2, mRNA	c(W = 106)	0.391239568311502	0.0518646113611789
gi|284448552|ref|NM_001171661.1| Homo sapiens cytochrome b5 reductase 3 (CYB5R3), transcript variant 4, mRNA	c(W = 76)	0.925519267754027	0.842835990231333
gi|259906015|ref|NM_001165877.1| Homo sapiens ATP synthase, H+ transporting, mitochondrial Fo complex, subunit G2 (ATP5L2), mRNA	c(W = 24)	0.130502456219242	0.00451305324101124
gi|214829713|ref|NM_001142293.1| Homo sapiens ADP-ribosylation factor GTPase activating protein 3 (ARFGAP3), transcript variant 2, mRNA	c(W = 85)	0.813980528034301	0.477575258232143
gi|296841090|ref|NM_001184970.1| Homo sapiens protein kinase C and casein kinase substrate in neurons 2 (PACSIN2), transcript variant 1, mRNA	c(W = 80)	0.874882924570341	0.670659532955939
gi|296841089|ref|NM_007229.3| Homo sapiens protein kinase C and casein kinase substrate in neurons 2 (PACSIN2), transcript variant 2, mRNA	c(W = 62)	0.838880651686139	0.589875732021377
gi|239787898|ref|NR_027779.1| Homo sapiens tubulin tyrosine ligase-like family, member 1 (TTLL1), transcript variant 2, non-coding RNA	c(W = 71)	0.988800467577006	0.977402191293698
gi|347658925|ref|NM_001197.4| Homo sapiens BCL2-interacting killer (apoptosis-inducing) (BIK), mRNA	c(W = 43)	0.471406265422957	0.100530442770314
gi|405113062|ref|NR_046423.1| Homo sapiens malonyl CoA:ACP acyltransferase (mitochondrial) (MCAT), transcript variant 3, non-coding RNA	c(W = 101)	0.471406265422957	0.100530442770314
gi|375065823|ref|NM_000714.5| Homo sapiens translocator protein (18kDa) (TSPO), transcript variant PBR, mRNA	c(W = 49)	0.672935448758337	0.197808114620606
gi|375065828|ref|NR_046308.1| Homo sapiens translocator protein (18kDa) (TSPO), transcript variant PBR-S, non-coding RNA	c(W = 16)	0.0455282905276175	0.000656027241031952
gi|375065826|ref|NM_001256531.1| Homo sapiens translocator protein (18kDa) (TSPO), transcript variant 4, mRNA	c(W = 124)	0.0793665380251731	0.00182977609279938
gi|334688836|ref|NM_173050.3| Homo sapiens signal peptide, CUB domain, EGF-like 1 (SCUBE1), mRNA	c(W = 48)	0.650833302127307	0.178182027959925
gi|390608685|ref|NR_046563.1| Homo sapiens EFCAB6 antisense RNA 1 (EFCAB6-AS1), non-coding RNA	c(W = 34)	0.340068347413746	0.0284206976224744
gi|300116250|ref|NM_022785.3| Homo sapiens EF-hand calcium binding domain 6 (EFCAB6), transcript variant 1, mRNA	c(W = 77)	0.917763683820545	0.798745338656498
gi|343432581|ref|NM_013327.4| Homo sapiens parvin, beta (PARVB), transcript variant 2, mRNA	c(W = 109)	0.372089503902929	0.0332414254207228
gi|343432587|ref|NM_001243386.1| Homo sapiens parvin, beta (PARVB), transcript variant 4, mRNA	c(W = 53)	0.737926297453815	0.291342659225281
gi|469663641|ref|NM_022141.6| Homo sapiens parvin, gamma (PARVG), transcript variant 1, mRNA	c(W = 101)	0.471406265422957	0.100530442770314
gi|150010658|ref|NM_001099294.1| Homo sapiens KIAA1644 (KIAA1644), mRNA	c(W = 54)	0.757185302209707	0.318585170382182
gi|257196269|ref|NR_028409.1| Homo sapiens long intergenic non-protein coding RNA 207 (LINC00207), transcript variant 1, non-coding RNA	c(W = 76)	0.925519267754027	0.842835990231333
gi|257196271|ref|NR_028411.1| Homo sapiens long intergenic non-protein coding RNA 207 (LINC00207), transcript variant 3, non-coding RNA	c(W = 56)	0.766414052256873	0.37768531105454
gi|311078512|ref|NM_001017528.2| Homo sapiens proline rich 5 (renal) (PRR5), transcript variant 3, mRNA	c(W = 101)	0.471406265422957	0.100530442770314
gi|311078513|ref|NM_001017529.2| Homo sapiens proline rich 5 (renal) (PRR5), transcript variant 5, mRNA	c(W = 16)	0.0455282905276175	0.000656027241031952
gi|311078515|ref|NM_001198721.1| Homo sapiens proline rich 5 (renal) (PRR5), transcript variant 6, mRNA	c(W = 60)	0.813980528034301	0.513722581093694
gi|66346657|ref|NM_001017530.1| Homo sapiens proline rich 5 (renal) (PRR5), transcript variant 4, mRNA	c(W = 60)	0.813980528034301	0.513722581093694
gi|311078514|ref|NM_181333.3| Homo sapiens proline rich 5 (renal) (PRR5), transcript variant 1, mRNA	c(W = 54)	0.757185302209707	0.318585170382182
gi|311213851|ref|NM_001198726.1| Homo sapiens Rho GTPase activating protein 8 (ARHGAP8), transcript variant 3, mRNA	c(W = 76)	0.925519267754027	0.842835990231333
gi|337299692|ref|NR_038956.1| Homo sapiens uncharacterized LOC100506714 (LOC100506714), transcript variant 1, non-coding RNA	c(W = 85)	0.813980528034301	0.477575258232143
gi|82659111|ref|NM_153645.2| Homo sapiens nucleoporin 50kDa (NUP50), transcript variant 3, mRNA	c(W = 85)	0.813980528034301	0.477575258232143
gi|266456142|ref|NM_006953.3| Homo sapiens uroplakin 3A (UPK3A), transcript variant 1, mRNA	c(W = 73)	0.988800467577006	0.977402191293698
gi|157388972|ref|NM_017911.2| Homo sapiens family with sequence similarity 118, member A (FAM118A), transcript variant 2, mRNA	c(W = 102)	0.471406265422957	0.0887337860685552
gi|34734065|ref|NM_006486.2| Homo sapiens fibulin 1 (FBLN1), transcript variant D, mRNA	c(W = 55)	0.762868340435981	0.347357918699957
gi|34734067|ref|NM_006487.2| Homo sapiens fibulin 1 (FBLN1), transcript variant A, mRNA	c(W = 68)	0.925519267754027	0.842835990231333
gi|338221739|ref|NR_039919.1| Homo sapiens microRNA 4762 (MIR4762), microRNA	c(W = 82)	0.838880651686139	0.589875732021377
gi|208973259|ref|NM_058238.2| Homo sapiens wingless-type MMTV integration site family, member 7B (WNT7B), mRNA	c(W = 49)	0.672935448758337	0.197808114620606
gi|224549034|ref|NR_027240.1| Homo sapiens dynein heavy chain -like pseudogene (LOC730668), non-coding RNA	c(W = 64)	0.874882924570341	0.670659532955939
gi|90855781|ref|NM_018280.2| Homo sapiens chromosome 22 open reading frame 26 (C22orf26), mRNA	c(W = 52)	0.720213638284921	0.26566958415121
gi|337756896|ref|NR_039920.1| Homo sapiens microRNA 4763 (MIR4763), microRNA	c(W = 69)	0.935935925190841	0.88738593483512
gi|262205597|ref|NR_029479.1| Homo sapiens microRNA let-7b (MIRLET7B), microRNA	c(W = 69)	0.935935925190841	0.88738593483512
gi|116812607|ref|NM_017931.2| Homo sapiens tetratricopeptide repeat domain 38 (TTC38), mRNA	c(W = 88)	0.766414052256873	0.37768531105454
gi|253970411|ref|NM_016426.6| Homo sapiens G-2 and S-phase expressed 1 (GTSE1), mRNA	c(W = 58)	0.813032345876605	0.442833179742589
gi|7656966|ref|NM_014246.1| Homo sapiens cadherin, EGF LAG seven-pass G-type receptor 1 (CELSR1), mRNA	c(W = 82)	0.838880651686139	0.589875732021377
gi|319738595|ref|NM_015124.3| Homo sapiens GRAM domain containing 4 (GRAMD4), mRNA	c(W = 1)	0.000513283996929171	1.47920460210136e-06
gi|291045131|ref|NR_033377.1| Homo sapiens long intergenic non-protein coding RNA 898 (LINC00898), non-coding RNA	c(W = 94)	0.692634333690881	0.218920801906399
gi|131887987|ref|NM_001082967.1| Homo sapiens family with sequence similarity 19 (chemokine (C-C motif)-like), member A5 (FAM19A5), transcript variant 1, mRNA	c(W = 84)	0.813980528034301	0.513722581093694
gi|131888435|ref|NM_015381.5| Homo sapiens family with sequence similarity 19 (chemokine (C-C motif)-like), member A5 (FAM19A5), transcript variant 2, mRNA	c(W = 58)	0.813032345876605	0.442833179742589
gi|336595139|ref|NR_038944.1| Homo sapiens uncharacterized LOC100128946 (LOC100128946), non-coding RNA	c(W = 93)	0.692634333690881	0.241523787828809
gi|224177503|ref|NR_026997.1| Homo sapiens chromosome 22 open reading frame 34 (C22orf34), non-coding RNA	c(W = 79)	0.883034540167061	0.712535075639127
gi|11321641|ref|NM_014577.1| Homo sapiens bromodomain containing 1 (BRD1), mRNA	c(W = 82)	0.838880651686139	0.589875732021377
gi|205360955|ref|NM_001135101.1| Homo sapiens cysteine-rich with EGF-like domains 2 (CRELD2), transcript variant 1, mRNA	c(W = 65)	0.883034540167061	0.712535075639127
gi|224591415|ref|NM_001001852.3| Homo sapiens pim-3 oncogene (PIM3), mRNA	c(W = 64)	0.874882924570341	0.670659532955939
gi|93141206|ref|NM_015166.3| Homo sapiens megalencephalic leukoencephalopathy with subcortical cysts 1 (MLC1), transcript variant 1, mRNA	c(W = 88)	0.766414052256873	0.37768531105454
gi|93141205|ref|NM_139202.2| Homo sapiens megalencephalic leukoencephalopathy with subcortical cysts 1 (MLC1), transcript variant 2, mRNA	c(W = 119)	0.139039576815225	0.00555959049699795
gi|255759904|ref|NM_018995.2| Homo sapiens Mov10l1, Moloney leukemia virus 10-like 1, homolog (mouse) (MOV10L1), transcript variant 1, mRNA	c(W = 69)	0.935935925190841	0.88738593483512
gi|255759907|ref|NM_001164105.1| Homo sapiens Mov10l1, Moloney leukemia virus 10-like 1, homolog (mouse) (MOV10L1), transcript variant 3, mRNA	c(W = 86)	0.813032345876605	0.442833179742589
gi|237757298|ref|NR_027691.1| Homo sapiens pannexin 2 (PANX2), transcript variant 3, non-coding RNA	c(W = 109)	0.372089503902929	0.0332414254207228
gi|163659919|ref|NM_052839.3| Homo sapiens pannexin 2 (PANX2), transcript variant 1, mRNA	c(W = 48)	0.650833302127307	0.178182027959925
gi|237757296|ref|NM_001160300.1| Homo sapiens pannexin 2 (PANX2), transcript variant 2, mRNA	c(W = 87)	0.807386978010548	0.409510398068751
gi|33342277|ref|NM_025204.2| Homo sapiens TraB domain containing (TRABD), mRNA	c(W = 18)	0.0644599152810218	0.00111458066768337
gi|32880228|ref|NM_031454.1| Homo sapiens selenoprotein O (SELO), mRNA	c(W = 64)	0.874882924570341	0.670659532955939
gi|226529782|ref|NM_032019.5| Homo sapiens histone deacetylase 10 (HDAC10), transcript variant 1, mRNA	c(W = 93)	0.692634333690881	0.241523787828809
gi|48255969|ref|NM_002969.3| Homo sapiens mitogen-activated protein kinase 12 (MAPK12), mRNA	c(W = 58)	0.813032345876605	0.442833179742589
gi|47519746|ref|NM_002751.5| Homo sapiens mitogen-activated protein kinase 11 (MAPK11), mRNA	c(W = 82)	0.838880651686139	0.589875732021377
gi|339276040|ref|NM_001242899.1| Homo sapiens protein phosphatase 6, regulatory subunit 2 (PPP6R2), transcript variant 2, mRNA	c(W = 58)	0.813032345876605	0.442833179742589
gi|339276036|ref|NM_014678.4| Homo sapiens protein phosphatase 6, regulatory subunit 2 (PPP6R2), transcript variant 3, mRNA	c(W = 103)	0.466800821172784	0.0780243447493414
gi|359718925|ref|NM_001253845.1| Homo sapiens adrenomedullin 2 (ADM2), transcript variant 2, mRNA	c(W = 88)	0.766414052256873	0.37768531105454
gi|255918128|ref|NM_033200.2| Homo sapiens lipase maturation factor 2 (LMF2), mRNA	c(W = 77)	0.917763683820545	0.798745338656498
gi|297206769|ref|NM_001185011.1| Homo sapiens non-SMC condensin II complex, subunit H2 (NCAPH2), transcript variant 3, mRNA	c(W = 75)	0.935935925190841	0.88738593483512
gi|297206768|ref|NM_152299.3| Homo sapiens non-SMC condensin II complex, subunit H2 (NCAPH2), transcript variant 2, mRNA	c(W = 60)	0.813980528034301	0.513722581093694
gi|281182721|ref|NM_001169110.1| Homo sapiens SCO2 cytochrome c oxidase assembly protein (SCO2), transcript variant 3, mRNA	c(W = 100)	0.498548198131255	0.113502327528441
gi|223468671|ref|NM_001145135.1| Homo sapiens carnitine palmitoyltransferase 1B (muscle) (CPT1B), transcript variant 6, mRNA	c(W = 71)	0.988800467577006	0.977402191293698
gi|311213909|ref|NM_004377.3| Homo sapiens carnitine palmitoyltransferase 1B (muscle) (CPT1B), transcript variant 1, mRNA	c(W = 91)	0.737926297453815	0.291342659225281
gi|223468677|ref|NM_001145137.1| Homo sapiens carnitine palmitoyltransferase 1B (muscle) (CPT1B), transcript variant 8, mRNA	c(W = 53)	0.737926297453815	0.291342659225281
gi|242246959|ref|NM_005198.4| Homo sapiens choline kinase beta (CHKB), mRNA	c(W = 76)	0.925519267754027	0.842835990231333
gi|117446086|ref|NM_012324.3| Homo sapiens mitogen-activated protein kinase 8 interacting protein 2 (MAPK8IP2), transcript variant 1, mRNA	c(W = 67)	0.917763683820545	0.798745338656498
gi|117446084|ref|NM_016431.3| Homo sapiens mitogen-activated protein kinase 8 interacting protein 2 (MAPK8IP2), transcript variant 2, mRNA	c(W = 108)	0.383892433931855	0.0387211388692073
gi|313569794|ref|NM_001085426.2| Homo sapiens arylsulfatase A (ARSA), transcript variant 3, mRNA	c(W = 40)	0.423596784251458	0.0683614406861143
gi|313569792|ref|NM_001085425.2| Homo sapiens arylsulfatase A (ARSA), transcript variant 2, mRNA	c(W = 125)	0.0710165072894146	0.00143260965713517
gi|313569790|ref|NM_000487.5| Homo sapiens arylsulfatase A (ARSA), transcript variant 1, mRNA	c(W = 120)	0.130502456219242	0.00451305324101124
gi|148613877|ref|NM_001097.2| Homo sapiens acrosin (ACR), mRNA	c(W = 70)	0.962822246043286	0.932300503373326
gi|51317347|ref|NM_007081.2| Homo sapiens RAB, member of RAS oncogene family-like 2B (RABL2B), transcript variant 2, mRNA	c(W = 68)	0.925519267754027	0.842835990231333
gi|195963420|ref|NM_001130919.1| Homo sapiens RAB, member of RAS oncogene family-like 2B (RABL2B), transcript variant 3, mRNA	c(W = 86)	0.813032345876605	0.442833179742589
gi|195963426|ref|NM_001130922.1| Homo sapiens RAB, member of RAS oncogene family-like 2B (RABL2B), transcript variant 6, mRNA	c(W = 62)	0.838880651686139	0.589875732021377
